id,dataset,category,code,question,answer,prediction,accuracy,completeness,clarity,relevance
q1332,codeqa,When,def plots first fname if not fname startswith 'plot' and fname endswith ' py' return 'zz' + fname return fname,When are examples with plots displayed ?,first,When the file name does not start with 'plot' and does not end with 'py'.,2,2,2,2
q1366,codeqa,For what purpose,def download file powershell url target target os path abspath target cmd ['powershell' '- Command' ' new-object System Net Web Client Download File % url r % target r ' % vars ]subprocess check call cmd,For what purpose do the file download at url ?,to target using powershell,For file download at url.,2,2,2,2
q1387,codeqa,How,def get available colours ret ''for colours in IRC COLOUR DICT ret + colours + ' ' return ret[ -2 ],How can you use the colours ?,in self,"You can use the colours by calling the function with the list of colours as an argument, for example: get_available_colours(['red', 'green', 'blue'])",2,2,2,2
q1407,codeqa,Where,"def whitespace before parameters logical line tokens prev type tokens[ 0 ][ 0 ]prev text tokens[ 0 ][ 1 ]prev end tokens[ 0 ][ 3 ]for index in range 1 len tokens token type text start end line tokens[index]if token type tokenize OP and text in ' [' and start prev end and prev type tokenize NAME and index < 2 or tokens[ index - 2 ][ 1 ] 'class' and not iskeyword prev text return prev end ""E 211 whitespacebefore'%s'"" % text prev type token typeprev text textprev end end",Where do extraneous whitespace avoid ?,in the following situations,whitespace before parameters,2,2,2,2
q1432,codeqa,How,"def quote escape item rex sqlquote re compile ""'"" re M return rex sqlquote sub ""''"" item",How are single quotes escaped ?,properly,in SQL,2,2,2,2
q1462,codeqa,When,def suppress Warnings f *suppressed Warnings @wraps f def warning Suppressing Wrapper *a **kw return run With Warnings Suppressed suppressed Warnings f *a **kw return warning Suppressing Wrapper,When does a callable unsuppress them ?,afterwards,When a callable is called.,2,2,2,2
q1468,codeqa,Where,def get full output node for output False ret {}for item in six iterkeys node value node[item]if value is not None and for output value str value ret[item] valuereturn ret,In which direction do all node information loop ?,through,Forward,2,2,2,2
q1498,codeqa,For what purpose,def filter factory global conf **local conf conf global conf copy conf update local conf return lambda app Form Post app conf,For what purpose does the wsgi filter return ?,for use with paste,For configuration management.,2,2,2,2
q1536,codeqa,Where,def get Intersection Of X Intersection Indexes total Solid Surface Thickness x Intersection Index List x Intersection List []solid Table {}solid Falsex Intersection Index List sort for x Intersection Index in x Intersection Index List toggle Hashtable solid Table x Intersection Index index '' old Solid solidsolid len solid Table > total Solid Surface Thickness if old Solid solid x Intersection List append x Intersection Index x return x Intersection List,In which direction does the code get x intersections ?,from surrounding layers,descending,2,2,2,2
q1559,codeqa,How,def revoke cert project id file name start os getcwd os chdir ca folder project id utils execute 'openssl' 'ca' '-config' ' /openssl cnf' '-revoke' file name utils execute 'openssl' 'ca' '-gencrl' '-config' ' /openssl cnf' '-out' CONF crl file os chdir start,How does the code revoke a cert ?,by file name,It generates a Certificate Revocation List (CRL).,2,2,2,2
q1575,codeqa,How,def generate extra mods '' overwrite False so mods '' python 2 bin 'python 2 ' python 3 bin 'python 3 ' conf mods opts get 'thin extra mods' if conf mods extra mods ' ' join [conf mods extra mods] return salt utils thin gen thin opts ['cachedir'] extra mods overwrite so mods python 2 bin python 3 bin,How can the location of the tarball optional additional mods to include be supplied ?,as a comma delimited string,The location of the tarball can be supplied by passing it as an argument to the function.,2,2,2,2
q1582,codeqa,How,def execute nb src dst allow errors False timeout 1000 kernel name '' import nbformatfrom nbconvert preprocessors import Execute Preprocessorwith io open src encoding 'utf- 8 ' as f nb nbformat read f as version 4 ep Execute Preprocessor allow errors allow errors timeout timeout kernel name kernel name ep preprocess nb resources {} with io open dst 'wt' encoding 'utf- 8 ' as f nbformat write nb f return dst,How do notebook execute ?,in src,in-place,2,2,2,2
q1634,codeqa,How,def db add group **kwargs name kwargs get 'name' group get object Asset Group name name asset id list kwargs pop 'asset select' if not group group Asset Group **kwargs group save for asset id in asset id list group add asset group asset id,How does the code add a asset group ?,in database,It adds an asset to a group.,2,2,2,2
q1644,codeqa,How,def loop until reactor predicate steps None if steps is None steps repeat 0 1 steps iter steps action LOOP UNTIL ACTION predicate predicate d action run Deferred Context maybe Deferred action run predicate def loop result if not result LOOP UNTIL ITERATION MESSAGE result result write try delay steps next except Stop Iteration raise Loop Exceeded predicate result d defer Later reactor delay action run predicate d add Callback partial action run loop return daction add Success Fields result result return resultd add Callback loop return d add Action Finish,How do predicate call ?,repeatedly,it is called at the start of each iteration,2,2,2,2
q1657,codeqa,For what purpose,"def texinfo visit inheritance diagram self node graph node['graph']graph hash get graph hash node name 'inheritance%s' % graph hash dotcode graph generate dot name env self builder env graph attrs {'size' '"" 6 0 6 0""'} render dot texinfo self node dotcode [] 'inheritance' raise nodes Skip Node",For what purpose do the graph output ?,for texinfo,rendering,2,2,2,2
q1658,codeqa,How,def init save csr privkey names path csrname 'csr-certbot pem' config zope component get Utility interfaces I Config csr pem csr der make csr privkey pem names must staple config must staple util make or verify dir path 493 os geteuid config strict permissions csr f csr filename util unique file os path join path csrname 420 'wb' csr f write csr pem csr f close logger info ' Creating CSR %s' csr filename return util CSR csr filename csr der 'der',How does the code initialize a csr ?,with the given private key,It generates a new CSR.,2,2,2,2
q1667,codeqa,How,def request config content layer name format row column zoom if sys version info major 2 is string isinstance config content basestring else is string isinstance config content str bytes if is string absolute file name create temp file config content config parse Config absolute file name else config parse Config config content layer config layers[layer name]coord Coordinate int row int column int zoom mime type tile content get Tile layer coord format if is string os remove absolute file name return mime type tile content,How do request do ?,helper method,it creates a tile,2,2,2,2
q1704,codeqa,How,def dup mirror f K f list f for i in range len f - 2 -1 -2 f[i] - f[i] return f,How do the composition f in k[x ] evaluate ?,efficiently,in reverse order,2,2,2,2
q1705,codeqa,When,def test record bad output String IO recorder Record file object output replay False num lines 10 for i in xrange num lines recorder handle line str i + '\n' output value output getvalue output String IO output value playback checker Record file object output replay True for i in xrange num lines // 2 playback checker handle line str i + '\n' try playback checker handle line '0 \n' except Mismatch Error returnraise Assertion Error ' Failedtodetectmismatchbetweenrecordedsequenceandrepetitionofit ',When does that test ?,when we record a sequence of events,When the recorded sequence and the replayed sequence have a mismatch.,2,2,2,2
q1719,codeqa,When,def find ca bundle if os name 'nt' return get win certfile else for cert path in cert paths if os path isfile cert path return cert pathtry return pkg resources resource filename 'certifi' 'cacert pem' except Import Error Resolution Error Extraction Error return None,When do bundle path ca ?,existing,When the OS name is 'nt'.,2,2,2,2
q1722,codeqa,How,"def generate authors jenkins email 'jenkins@review openstack stackforge org'old authors 'AUTHORS in'new authors 'AUTHORS'if not os getenv 'SKIP GENERATE AUTHORS' if os path exists ' git' git log cmd ""gitlog--format '%a N<%a E>' sort-u egrep-v'"" + jenkins email + ""'"" changelog run shell command git log cmd mailmap parse mailmap with open new authors 'w' as new authors fh new authors fh write canonicalize emails changelog mailmap if os path exists old authors with open old authors 'r' as old authors fh new authors fh write '\n' + old authors fh read else open new authors 'w' close",How do authors create ?,using git commits,They create a list of authors.,2,2,2,2
q1753,codeqa,How,def get bbox regression labels bbox target data num classes clss bbox target data[ 0]bbox targets np zeros clss size 4 * num classes dtype np float 32 bbox inside weights np zeros bbox targets shape dtype np float 32 inds np where clss > 0 [0 ]for ind in inds cls clss[ind]start 4 * cls end start + 4 bbox targets[ind start end] bbox target data[ind 1 ]bbox inside weights[ind start end] cfg TRAIN BBOX INSIDE WEIGHT Sreturn bbox targets bbox inside weights,How are this function stored bounding - box regression targets ?,in a compact form n x,in a 4-element array,2,2,2,2
